pair_id,category,ground_truth,img_a,img_b
lfw_nonmatch_070,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Astou_Ndiaye-Diatta\Astou_Ndiaye-Diatta_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Scott_Yates\Scott_Yates_0001.jpg
lfw_nonmatch_071,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Augustin_Calleri\Augustin_Calleri_0004.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brad_Miller\Brad_Miller_0001.jpg
lfw_nonmatch_072,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Augustin_Calleri\Augustin_Calleri_0004.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\John_Jones\John_Jones_0001.jpg
lfw_nonmatch_073,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Babe_Ruth\Babe_Ruth_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Joshua_Perper\Joshua_Perper_0001.jpg
lfw_nonmatch_074,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Barbara_Bach\Barbara_Bach_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Eli_Rosenbaum\Eli_Rosenbaum_0001.jpg
lfw_nonmatch_075,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Barbara_Becker\Barbara_Becker_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Gerhard_Boekel\Gerhard_Boekel_0001.jpg
lfw_nonmatch_076,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Barbara_Roberts\Barbara_Roberts_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Kirsten_Clark\Kirsten_Clark_0001.jpg
lfw_nonmatch_077,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Barry_Williams\Barry_Williams_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Richard_Langille\Richard_Langille_0001.jpg
lfw_nonmatch_078,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Barzan_al-Tikriti\Barzan_al-Tikriti_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jim_Haslett\Jim_Haslett_0001.jpg
lfw_nonmatch_079,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Beecher_Ray_Kirby\Beecher_Ray_Kirby_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Hashan_Tillakaratne\Hashan_Tillakaratne_0001.jpg
lfw_nonmatch_080,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Begum_Khaleda_Zia\Begum_Khaleda_Zia_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jesse_Jackson\Jesse_Jackson_0005.jpg
lfw_nonmatch_081,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Ben_Cohen\Ben_Cohen_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Roger_Etchegaray\Roger_Etchegaray_0001.jpg
lfw_nonmatch_082,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Ben_Cohen\Ben_Cohen_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Zach_Parise\Zach_Parise_0001.jpg
lfw_nonmatch_083,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Benjamin_McKenzie\Benjamin_McKenzie_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Lisa_Leslie\Lisa_Leslie_0001.jpg
lfw_nonmatch_084,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Betsy_Coffin\Betsy_Coffin_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Gerard_Tronche\Gerard_Tronche_0001.jpg
lfw_nonmatch_085,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Carmody\Bill_Carmody_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Michael_Sheehan\Michael_Sheehan_0001.jpg
lfw_nonmatch_086,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Carmody\Bill_Carmody_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Tippi_Hedren\Tippi_Hedren_0001.jpg
lfw_nonmatch_087,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Curry\Bill_Curry_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Candice_Bergen\Candice_Bergen_0001.jpg
lfw_nonmatch_088,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Frist\Bill_Frist_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Malcolm_Wild\Malcolm_Wild_0001.jpg
lfw_nonmatch_089,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Frist\Bill_Frist_0004.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Donald_Pettit\Donald_Pettit_0002.jpg
lfw_nonmatch_090,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Kollar\Bill_Kollar_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Phillip_Seymor_Hoffmann\Phillip_Seymor_Hoffmann_0001.jpg
lfw_nonmatch_091,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_McBride\Bill_McBride_0008.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\John_Rowland\John_Rowland_0001.jpg
lfw_nonmatch_092,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bill_Sizemore\Bill_Sizemore_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0003.jpg
lfw_nonmatch_093,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Billy_Boyd\Billy_Boyd_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Liza_Minnelli\Liza_Minnelli_0003.jpg
lfw_nonmatch_094,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Billy_Boyd\Billy_Boyd_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Robin_Williams\Robin_Williams_0001.jpg
lfw_nonmatch_095,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Eric_Bana\Eric_Bana_0001.jpg
lfw_nonmatch_096,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\John_Moxley\John_Moxley_0001.jpg
lfw_nonmatch_097,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Leonid_Kuchma\Leonid_Kuchma_0005.jpg
lfw_nonmatch_098,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bob_Iger\Bob_Iger_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0001.jpg
lfw_nonmatch_099,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bob_Iger\Bob_Iger_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Steve_Lavin\Steve_Lavin_0006.jpg
lfw_nonmatch_100,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bob_Newhart\Bob_Newhart_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Marina_Canetti\Marina_Canetti_0001.jpg
lfw_nonmatch_101,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bob_Riley\Bob_Riley_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jim_Harrick\Jim_Harrick_0001.jpg
lfw_nonmatch_102,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bono\Bono_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Chen_Shui-bian\Chen_Shui-bian_0002.jpg
lfw_nonmatch_103,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bono\Bono_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Se_Hyuk_Joo\Se_Hyuk_Joo_0001.jpg
lfw_nonmatch_104,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brad_Miller\Brad_Miller_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Chris_Noth\Chris_Noth_0001.jpg
lfw_nonmatch_105,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brandon_Larson\Brandon_Larson_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\James_Williams\James_Williams_0001.jpg
lfw_nonmatch_106,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brandon_Lloyd\Brandon_Lloyd_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Zach_Parise\Zach_Parise_0001.jpg
lfw_nonmatch_107,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brandon_Robinson\Brandon_Robinson_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Mitchell_Garabedian\Mitchell_Garabedian_0001.jpg
lfw_nonmatch_108,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brandon_Webb\Brandon_Webb_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Teddy_Kollek\Teddy_Kollek_0001.jpg
lfw_nonmatch_109,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Dave_Johnson\Dave_Johnson_0001.jpg
lfw_nonmatch_110,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brian_Griese\Brian_Griese_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jennie_Garth\Jennie_Garth_0001.jpg
lfw_nonmatch_111,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brock_Berlin\Brock_Berlin_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Wendy_Selig\Wendy_Selig_0001.jpg
lfw_nonmatch_112,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Gilberto_Rodriguez_Orejuela\Gilberto_Rodriguez_Orejuela_0002.jpg
lfw_nonmatch_113,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Hussam_Mohammed_Amin\Hussam_Mohammed_Amin_0001.jpg
lfw_nonmatch_114,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Bruce_Willis\Bruce_Willis_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Heather_Mills\Heather_Mills_0002.jpg
lfw_nonmatch_115,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Buddy_Ryan\Buddy_Ryan_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Laurel_Clark\Laurel_Clark_0001.jpg
lfw_nonmatch_116,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Buddy_Ryan\Buddy_Ryan_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Roy_Romanow\Roy_Romanow_0001.jpg
lfw_nonmatch_117,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Calvin_Joseph_Coleman\Calvin_Joseph_Coleman_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Ekaterina_Dmitriev\Ekaterina_Dmitriev_0001.jpg
lfw_nonmatch_118,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Calvin_Joseph_Coleman\Calvin_Joseph_Coleman_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Victor_Garber\Victor_Garber_0001.jpg
lfw_nonmatch_119,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Camilla_Parker_Bowles\Camilla_Parker_Bowles_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Mary_Matalin\Mary_Matalin_0001.jpg
lfw_nonmatch_120,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Camille_Lewis\Camille_Lewis_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Keith_Lockhart\Keith_Lockhart_0001.jpg
lfw_nonmatch_121,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Camille_Lewis\Camille_Lewis_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Melissa_Etheridge\Melissa_Etheridge_0001.jpg
lfw_nonmatch_122,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Candice_Bergen\Candice_Bergen_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Masum_Turker\Masum_Turker_0002.jpg
lfw_nonmatch_123,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Candice_Bergen\Candice_Bergen_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jake_Gyllenhaal\Jake_Gyllenhaal_0002.jpg
lfw_nonmatch_124,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Candice_Bergen\Candice_Bergen_0002.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Prospero_Pichay\Prospero_Pichay_0001.jpg
lfw_nonmatch_125,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carey_Lowell\Carey_Lowell_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Helio_Castroneves\Helio_Castroneves_0001.jpg
lfw_nonmatch_126,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carey_Lowell\Carey_Lowell_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Joshua_Harapko\Joshua_Harapko_0001.jpg
lfw_nonmatch_127,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carlo_Ancelotti\Carlo_Ancelotti_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Hugh_Miller\Hugh_Miller_0001.jpg
lfw_nonmatch_128,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carlos_Beltran\Carlos_Beltran_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Shoshannah_Stern\Shoshannah_Stern_0001.jpg
lfw_nonmatch_129,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carlos_Ghosn\Carlos_Ghosn_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Renee_Zellweger\Renee_Zellweger_0011.jpg
lfw_nonmatch_130,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carlos_Iturgaitz\Carlos_Iturgaitz_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Francisco_Maturana\Francisco_Maturana_0001.jpg
lfw_nonmatch_131,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carlos_Manuel_Pruneda\Carlos_Manuel_Pruneda_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Claudia_Coslovich\Claudia_Coslovich_0001.jpg
lfw_nonmatch_132,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carly_Gullickson\Carly_Gullickson_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Mike_Helton\Mike_Helton_0002.jpg
lfw_nonmatch_133,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Caroline_Dhavernas\Caroline_Dhavernas_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\James_Smith\James_Smith_0001.jpg
lfw_nonmatch_134,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carrie-Anne_Moss\Carrie-Anne_Moss_0004.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Mike_Richter\Mike_Richter_0001.jpg
lfw_nonmatch_135,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Carson_Daly\Carson_Daly_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Matthew_During\Matthew_During_0001.jpg
lfw_nonmatch_136,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Casey_Crowder\Casey_Crowder_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Joe_Nichols\Joe_Nichols_0001.jpg
lfw_nonmatch_137,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Casey_Crowder\Casey_Crowder_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Laszlo_Kovacs\Laszlo_Kovacs_0001.jpg
lfw_nonmatch_138,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Cecilia_Chang\Cecilia_Chang_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Jeffery_Hendren\Jeffery_Hendren_0001.jpg
lfw_nonmatch_139,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Cecilia_Cheung\Cecilia_Cheung_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Kirsten_Clark\Kirsten_Clark_0001.jpg
lfw_nonmatch_140,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Cecilia_Cheung\Cecilia_Cheung_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Simon_Chalk\Simon_Chalk_0001.jpg
lfw_nonmatch_141,lfw_eval,non-match,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Cedric_Benson\Cedric_Benson_0001.jpg,C:\Users\vasil\Thesis-project\thesis-explainable-face-verification\data\lfw\lfw-deepfunneled\lfw-deepfunneled\Greg_Hodge\Greg_Hodge_0001.jpg
